Probesets	cold_green_6h	cold_green_24h	cold_roots_6h	cold_roots_24h	osmotic_green_6h	osmotic_green_24h	osmotic_root_6h	osmotic_root_24h	salt_green_6h	salt_green_24h	salt_root_6h	salt_root_24h	drought_green_6h	drought_green_24h	drought_root_6h	drought_root_24h	genotox_green_6h	genotox_green_24h	genotox_root_6h	genotox_root_24h	oxidative_green_6h	oxidative_green_24h	oxidative_root_6h	oxidative_root_24h	UV-B_green_6h	UV-B_green_24h	UV-B_root_6h	UV-B_root_24h	wounding_green_6h	wounding_green_24h	wounding_root_6h	wounding_root_24h	heat_green_3+3h	heat_green_3+21h	heat_root_3+3h	heat_root_3+21h	diurnal_04h.CEL	diurnal_08h.CEL	diurnal_12h.CEL	diurnal_16h.CEL	diurnal_20h.CEL	diurnal_24h.CEL	Sulfate_2h	Sulfate_8h	Sulfate_24h	Pinf_6h	Pinf_24h	DC3000_02h	DC3000_24h	ABA_3h	ABA_30h	ACC_3h	ACC_30h	BL_3h	BL_30h	GA_3h	GA_30h	IAA_3h	IAA_30h	MJ_3h	MJ_30h	ZEA_3h	ZEA_30h	cell_cycle_aph_6h	cell_cycle_aph_8h	cell_cycle_aph_10h	cell_cycle_aph_12h	cell_cycle_aph_14h	cell_cycle_aph_16h	cell_cycle_aph_19h
257824_at	0.06527756	-0.6673832	-0.16772974	-2.2964578	1.6899157	3.316733	0.286163	0.42452767	1.3120899	2.1879687	-0.6814699	-0.86568505	0.20095025	0.15405402	-0.4363252	-0.119645976	0.029424613	0.76744515	-0.06771773	-0.003620335	0.18901163	0.104600996	-0.15663992	-0.29721177	-0.26390997	-0.4770636	-0.50467706	-0.28413326	-0.25484005	0.34762016	-0.27126297	-0.45796213	-0.45407966	0.04579363	-0.6308281	-0.11348182	-0.053450394	-0.27812526	-0.4484083	-0.058662288	-0.20859206	0.530263	-0.04316767	-0.118400045	-0.1514794	0.04156695	0.003400825	0.19411871	4.815632	0.7304739	-0.2380837	-0.41634083	0.09496717	0.200994	-0.24142627	0.15250015	-0.08006989	1.293256	0.001448384	0.52833116	0.08648954	0.07288741	0.04186511	-2.5399587	-1.3108186	-0.74443847	-0.755573	-0.897246	-1.1515563	-0.70184785
265059_at	-0.39932138	-1.4174918	-0.13551912	-2.802061	2.7321732	4.156921	0.6279039	0.8163382	1.3862827	1.803815	-0.25982198	-0.12958889	0.094627775	-0.2841128	0.14275296	-0.42902103	0.09191862	-0.20999172	-0.4991318	0.06114578	-0.0758386	0.1658302	0.097378194	-0.05262234	0.51113105	-0.41473448	0.12692131	0.13773529	0.38351825	0.5163382	-0.3548972	-0.354004	-0.2576737	-0.10288582	0.08770581	-0.28726727	-0.052192133	-0.08396378	-0.13570389	0.10717296	-0.28331792	-0.082360506	-0.16205397	0.21995136	-0.37488362	-0.5003497	-0.21898967	0.056733713	4.0687456	0.99835724	-0.027214814	-0.44514012	-0.09878676	-0.53733283	-0.14935294	-0.23780711	-0.05419573	-0.34071803	-0.18335082	-0.25728178	0.07955523	0.06503143	-0.039404314	-1.0524242	-0.8461836	-0.93421084	-1.427918	-0.91107154	-0.9726609	-0.6611303
246071_at	2.978185	1.1707803	0.6437579	0.90982026	0.8939558	2.4393647	1.4425437	1.8807412	0.39309937	0.562738	0.4396455	-0.42769387	-0.31437904	-0.08788163	-0.011932419	-0.07957881	0.3632051	-0.0817716	0.27244768	0.16363667	0.07598236	0.65930897	0.3093864	-0.032181963	-0.7252388	-0.100385554	0.2576487	0.15907414	-0.10844877	0.12097311	0.33789906	0.051662628	0.045245316	0.26192445	0.73001647	0.43031368	-0.4677202	-0.6583066	-0.78552115	0.53675	0.70074123	0.14063439	-0.049733203	0.21705154	-0.20158066	-0.7077133	0.42081067	0.45943516	0.74089956	-0.45687973	-0.4555712	0.18088774	0.19701156	0.3388953	0.5377677	0.50165933	0.16936201	0.10690415	-0.037830304	-1.975643	-0.7731087	-0.7358625	0.17807974	-3.3564334	-2.3493567	-1.720507	-1.2314235	-2.198844	-2.140798	-1.1479206
264314_at	2.4915001	2.2295032	1.5396597	1.9889898	0.53624624	1.6480576	0.5059292	0.38967454	0.10795444	0.36141133	1.1539464	0.83155555	0.038669195	0.114950284	-0.19049984	-0.25829995	0.31061575	0.24407217	0.14450917	0.23832668	0.29227942	0.36535648	0.35399047	0.13762555	-0.9616407	0.073004596	0.29362532	0.6307152	-0.19792505	-0.07885734	-0.04021356	-0.06656062	-0.535313	-0.12122274	-0.24422716	-0.24568063	-0.092036225	0.08058436	-0.57031363	0.037068035	1.5205208	0.033562023	-0.049588356	0.064777814	-0.19079117	-0.8219688	0.21435983	0.31785524	-0.975248	1.7166941	0.42094567	0.087741636	-0.020587761	0.09019142	-0.035349026	-0.031439673	0.001002468	-0.013633992	0.11811757	-0.0796645	-0.09251	0.09944629	-0.12662308	-2.2867124	-2.3427389	-2.2800188	-2.255852	-2.1012938	-2.15849	-2.3597353
257226_at	2.484783	3.663661	1.5203235	2.5433507	0.9279548	0.8622013	0.8194923	0.3770196	0.26536438	0.2676169	1.5020074	0.819987	-0.41258323	-0.100217804	0.4595356	-0.3292479	-0.16102687	-0.16395588	0.32400957	0.1812587	-0.14915127	0.011154255	0.37423584	-0.118512854	0.15420295	-0.30248109	0.0938701	0.40123266	-0.049239002	-0.339189	0.10280975	-0.31932914	-0.4550865	-0.048160728	-0.69181925	-0.077938855	0.10352316	0.018514827	-0.59326464	-0.047736123	0.724269	-0.13558169	-0.029063912	0.19432631	-0.25446916	-0.20637542	-0.12067298	0.43252897	0.859683	0.14467561	0.17483918	0.22179171	0.021426514	-0.05472501	0.0000303	-0.06379144	-0.33251095	-0.16607285	-0.28665185	0.2202888	0.048671547	-0.31275854	-0.42301548	-2.0685062	-2.0866895	-1.9113508	-2.0946395	-2.031789	-2.198656	-2.1843793
245276_at	3.0293155	3.0670822	1.2107886	0.9538914	0.4065722	0.20901781	-0.39401373	-0.5341875	0.4493779	-0.017936729	2.7306333	0.7047096	-0.09176115	0.4151477	-0.089498654	0.05917114	0.35983709	0.56114167	0.006642492	0.14778242	0.39971468	0.05265683	0.10501008	-0.0618746	0.52947676	0.09117024	-0.1284096	0.4071456	0.07913963	0.4422261	-0.26617944	-0.12757017	-0.39451176	0.049965203	0.0358287	-0.15095876	-0.19680823	-0.30776632	0.31818703	1.1024182	0.6052908	0.6598962	-0.043702923	0.03951721	0.006003622	-0.5892582	-0.031408634	0.43014848	-0.76647353	-0.30734497	0.24820438	-0.48386687	0.3021023	-0.7056039	-0.15963268	0.0696182	0.14787333	0.14240463	1.1967292	-0.375324	0.20668277	-0.004120702	-1.4246466	-2.0737789	-2.1481593	-2.132437	-1.8276918	-2.048694	-2.0411503	-2.0537503
256522_at	2.7131748	0.7759214	1.6750927	1.0051541	0.40334505	0.4794464	0.5035936	0.74153936	0.017574133	0.26121527	1.7332407	1.3428638	0.17103067	-0.2419461	0.30345082	-0.030855905	0.1232311	0.4061452	0.15714683	0.70705587	0.12195547	0.8100901	0.22329362	0.12055127	1.6369104	0.36780027	-0.092981815	0.13629143	0.7237155	0.75621897	0.10804027	0.7962805	0.32787025	0.18158236	-0.12600227	0.10719108	-0.86321706	-1.0366577	-1.1553266	-0.73638374	-1.271997	-1.2912163	0.33717105	-0.31033885	-0.15693706	0.92072433	-0.21935385	0.3174583	1.6991771	-0.43487307	-0.19798972	0.010354241	-0.19572194	0.5700547	-0.24226896	0.11013519	0.044552837	0.1837051	0.21566166	-0.27744147	-0.4282089	-0.067083396	0.116416186	-2.3394928	-2.3565795	-2.172434	-2.1247182	-2.0845902	-2.0787327	-1.9300753
246018_at	3.273026	1.0864406	1.4481255	2.0537934	1.2293695	1.1904318	1.0310526	1.4042816	0.18563025	0.52038616	1.1577773	1.2041394	0.24631251	0.14309542	-0.047290076	-0.4055153	0.47323936	0.115621746	0.19630913	0.15288377	-0.020100547	1.3132055	0.7196895	-0.000285	1.1284865	0.529447	-0.5671676	-0.022770941	0.30527756	0.25699228	0.2758158	0.22521208	0.08938732	-0.13688618	-0.31082642	-0.0373366	-0.6735077	-0.59344506	-0.7050899	-1.2621047	-0.97697824	-0.84214383	-0.028251039	-0.42699367	-0.17797223	0.3984585	-0.004434595	0.1874919	1.2444009	-0.21533148	0.06960029	-0.25023457	-0.08644548	-0.22320192	-0.002950951	-0.38078943	-0.09580247	-0.17212197	-0.02562406	-0.30433434	-0.05569419	-0.21496668	-0.2882002	-2.516551	-2.0265548	-1.871657	-1.9667795	-1.791284	-1.9655188	-2.1622388
257925_at	3.5452664	1.8360248	1.4301056	0.91831434	0.7926351	0.3083547	0.65353364	1.2952613	0.533749	0.42568147	1.7087063	1.1880699	0.107646674	-0.21292576	-0.26423162	-0.10898152	0.37584546	0.121685624	0.46596843	-0.4481881	0.4694726	0.49641567	0.7224982	-0.40842202	0.63248605	0.019625736	-0.42882672	-0.039385565	0.08632634	-0.33949465	-0.64642435	-0.4455153	0.9027697	-0.23450717	-0.7868662	-0.9692721	-0.5713767	-0.16563465	-0.83920306	-0.8047964	0.082328245	0.25550315	0.33387417	-0.08196582	0.1704205	0.5135602	-0.415921	0.33728054	1.1554586	0.375259	0.27671635	0.24519679	0.027105901	-0.032824244	-0.26648888	0.3013371	0.046213876	0.57008857	0.09403576	-0.10780152	-0.22009283	-0.15089759	0.11346503	-2.534305	-2.0728867	-2.336857	-2.1382399	-2.0357313	-2.022597	-1.8036256
259685_at	2.6158428	1.4553589	1.3928094	2.115973	0.66650087	-0.13077378	0.7873443	0.91057795	0.5620945	1.141565	0.9117604	0.9592898	0.9945027	0.22002438	0.17249396	0.042771254	0.5761051	1.0354813	0.5131492	0.34032038	0.5082869	0.9748454	0.51002735	0.1591662	0.7272128	0.91130084	-0.017178023	-0.2019293	0.51460767	0.80210423	0.10099809	0.30174243	0.42182764	-0.1558748	-0.4201698	-0.51455235	-0.40069497	0.031606328	-0.989924	0.46218303	-0.12300293	-0.9797726	0.29083517	0.05696714	0.0183458	-0.07294051	-0.5560711	-0.27083257	-0.079854116	-0.003909554	-0.475678	-0.11946342	-0.6066107	-0.40904233	-0.6823184	-0.25341913	-0.22656395	-0.40069237	-0.080890216	-0.07780487	-0.121550485	0.2021888	-0.06313525	-2.488007	-2.0913732	-2.2302172	-2.32781	-2.2578044	-2.333332	-2.245017
261405_at	3.3212767	-0.14285173	2.9602048	0.83189315	0.6225314	0.33744106	0.33363226	0.586545	0.61767644	1.2965984	2.4528	1.2478539	0.2483053	0.2524309	-0.13240108	-0.11791867	-0.062593296	0.338869	-0.24044198	-0.016805742	0.2078729	0.4981546	0.3343966	0.047369372	0.30541575	-0.06536933	0.09917048	0.20317514	-0.062974334	-0.1402736	0.16061299	0.6265893	0.39612827	-0.103698894	-0.070197746	-0.42812538	-0.47623107	-0.5698165	-0.54373354	0.19075088	-0.2110611	-0.88480145	0.24993306	-0.18178804	-0.27311888	0.045583323	0.10187531	-0.332917	-0.08334148	0.048850484	0.53899044	-0.24659051	-0.44952935	-0.41290006	-0.5496698	0.25128204	-0.04643718	0.13494034	0.18381725	0.17488505	0.9612263	0.23605481	0.3318885	-2.0773153	-2.1246061	-2.2878969	-2.3105125	-2.0698118	-1.9824277	-2.078863
260227_at	3.6651092	1.8632389	2.9166791	-0.28986698	0.5204027	1.0721118	0.3808776	0.24868912	0.24052237	1.2285513	3.0316284	1.3579867	-0.12842646	0.00739124	-0.37707335	-0.44221038	-0.032759286	0.8489444	0.4199108	0.50303656	-0.05639198	0.27968007	0.06620853	-0.23130743	0.13234419	0.09049665	-0.15460426	-0.15811063	-0.37302557	-0.24806851	-0.05159127	0.18702574	0.038463186	0.2140141	-0.19459577	-0.40582037	-0.39601654	-0.4621869	-0.046475265	-0.011098328	-0.46811688	-0.6642488	0.16370389	-0.44229403	-0.40173835	-0.17186503	0.000408	-0.30820015	0.19496565	-0.017209804	0.40322757	-0.5190819	-0.3601782	-0.18821627	0.108875684	0.14367326	0.022496464	-0.06265976	-0.04798826	0.07406246	0.36920875	0.09346187	-0.06069886	-1.9253031	-1.8020824	-1.8137296	-1.7579489	-1.7772242	-1.8651356	-2.1738467
248799_at	2.4956522	2.0555034	2.5870025	2.3123393	0.7500268	0.9003591	0.15256968	-0.22177008	0.14513496	-0.26932415	2.6864343	0.87682873	-0.2730071	-0.03943464	0.10968151	-0.2920866	-0.02335795	0.5341691	0.6173599	0.66945577	-0.067459874	0.45398024	0.26912993	-0.10733489	0.33975223	-0.13980676	0.37598214	0.30231154	0.012590623	-0.030565605	-0.0353953	0.12740794	-0.26256338	-0.19443698	-0.18470058	-0.60811794	-0.24959484	-0.37661764	-0.28001994	-0.24656592	-0.17409797	-0.26149017	0.23676562	-0.33282048	-0.2424961	2.2049701	0.106521636	-0.06729719	-0.470061	-0.49960122	-0.25719705	-0.0622102	-0.12850319	-0.4197734	-0.18199553	-0.17528094	-0.32259387	0.05654923	0.47204703	-0.45471105	-0.028888425	-0.030759651	0.006004341	-2.4064372	-2.024762	-1.8390285	-1.8341148	-1.9291513	-1.9158968	-1.8952018
245840_at	2.0439017	1.761716	2.6211102	2.2170448	0.089036874	0.24798903	0.56338775	0.33512437	0.24268116	0.21171705	3.7730865	2.5658774	-0.36693308	0.02488976	-0.058477093	-0.11275431	-0.17924425	-0.1857655	0.441925	0.3562069	-0.34686053	-0.15808463	-0.28740394	0.06399356	0.29027697	-0.05978921	-0.023506949	-0.118885376	-0.0900304	0.049942557	0.035892747	0.14894946	-0.4132169	-0.15580292	-0.07538031	-0.1573623	0.13921371	-0.6386357	-0.6408543	-0.6408543	-1.5261308	-1.1463339	0.3901898	-0.1428985	0.032452174	0.8509534	-0.3767729	0.020657238	-0.40960777	0.37998077	0.23957503	-0.088665396	0.058502063	0.74619	0.023526566	-0.02236272	-0.012890299	-0.002080969	-0.14653799	-0.008969489	-0.26612118	-0.32399866	0.08825239	-1.8219249	-1.7918891	-1.5346392	-1.4736778	-1.7191327	-1.5944476	-1.9353193
246099_at	2.3301425	1.7862406	1.5767865	2.0746264	1.7740386	1.2498564	0.7554707	0.4481535	-0.116200656	-0.4163903	2.9396043	2.1957867	-0.11087057	-0.22020438	0.43926498	-0.76293117	-0.3362685	0.15621522	0.22315782	-0.6155796	-0.34039035	0.5951744	-0.0507602	-0.6310999	1.9678328	1.2216156	-0.64593494	-0.3722812	1.1673648	0.92251956	0.0772867	0.042610876	-0.25435597	-0.19907092	-0.4086695	-0.5680238	-0.29283363	-0.56516844	-0.6690857	-0.47433758	-0.5142279	-1.1964284	-0.323525	-0.54040545	-0.38318935	1.1182382	0.40004054	-0.15052468	0.95637596	0.18714423	-0.2706357	-0.3787418	-0.4237639	-0.26767147	-0.4283872	-0.63659894	-0.33799946	-0.3950757	-0.39230117	-0.35075733	-0.35214198	-0.46177885	-0.4136918	-2.0143967	-1.3449498	-1.3220026	-1.4594092	-1.4876128	-1.2797284	-1.4291447
264758_at	3.7179787	1.4073231	2.4891555	1.7423217	1.0676671	0.8988169	1.2379667	1.3325298	0.3232979	0.47699445	3.110371	2.3506517	-0.047693722	-0.22948349	-0.057456993	-0.41815263	-0.23934342	-0.12010056	-0.21436734	-0.48714462	-0.13470626	0.58486736	0.22509262	-0.14446358	0.89471847	-0.21152742	-0.7886634	-0.42089692	-0.13473956	-0.2773802	-0.23471677	0.05246763	-0.279096	-0.1644312	-0.5395883	-0.5502659	-0.6690022	-0.74465114	-0.75457317	-0.65057784	-0.592919	-0.84847075	0.09518662	-0.3169315	-0.30418706	0.34000006	-0.44984883	-0.11432432	1.2060059	0.51029646	0.11691108	-0.24225141	-0.42101645	-0.23401092	-0.31956595	-0.37137443	-0.31838468	-0.2196487	-0.1243335	-0.3303612	-0.24501199	-0.3510584	-0.32233787	-1.698328	-1.5336765	-1.286673	-1.1931086	-1.3424108	-1.1222261	-1.365138
253323_at	3.3625035	2.0812	2.1249208	2.894454	0.80595744	0.844611	0.61328834	0.7267097	0.036972515	0.4764455	1.9210069	1.5513058	-0.34330887	-0.3210869	-0.26543877	-0.10215869	0.019172214	-0.13612643	0.10193777	0.1958462	-0.37569755	0.12534007	0.30680242	-0.057760604	0.7742086	0.034190547	-0.34878284	0.14241049	-0.15774564	-0.35262692	-0.06175283	0.15946528	0.04832996	-1.1880457	-0.19668888	-1.2716129	-0.44143027	-0.9834853	-1.5290545	-1.0855136	-0.471913	-1.0848883	0.07528719	-0.36393374	-0.18975024	1.1695261	-0.13605641	0.83749557	1.4380467	0.71792006	-0.117921524	-0.23225033	-0.3901812	0.32710993	-0.15003918	-0.2580849	-0.23110075	-0.095372744	0.24818109	-0.24131674	-0.4124849	-0.14206754	-0.040581673	-1.751614	-1.4803017	-1.2670406	-1.5513952	-1.3515327	-1.4552526	-1.5272484
253643_at	2.0942323	0.4902393	2.6080134	2.0465896	0.2934834	0.505959	0.8317102	0.7318422	0.13328665	0.64525443	3.991088	2.737707	-0.004434907	-0.062160723	0.13454151	-0.33036023	-0.28412956	0.5325117	0.109946676	0.08723864	-0.22889805	0.54021454	0.035972476	-0.034864135	0.3789812	-0.015425936	-0.37636644	-0.26827615	-0.002685915	0.2495425	0.085853934	0.70709914	-0.11448919	-0.097102106	-0.38780105	-0.19786161	-1.3019184	-1.3174548	-0.7184469	-1.2573916	-1.6995455	-1.6750537	0.1322299	-0.73951024	-0.40756208	0.044502527	-0.3617757	0.039871804	1.1506088	-0.19354685	0.07064438	-0.2338889	-0.19809353	0.045099944	-0.19860515	-0.19284168	-0.16247876	-0.14859824	0.9351493	0.000598	0.006010241	-0.2889487	-0.18350202	-1.6760517	-1.4456217	-1.3466604	-1.1014178	-1.0995871	-0.8369313	-1.205734
254120_at	2.8406494	1.0301143	3.2417593	2.0319116	0.3517763	0.26550657	0.57072544	0.42177445	0.191221	0.35735625	3.9247642	2.2351131	-0.35072652	-0.40773284	0.044592973	-0.23303024	-0.15256996	0.73432094	0.35151386	0.20596759	-0.17033842	0.51504236	-0.16259077	0.10834722	0.16316429	-0.28801835	0.111959524	-0.33396623	-0.23694554	0.087085135	-0.07276232	0.16119036	-0.014905944	-0.104196794	-0.2558579	-0.27367216	-1.1501006	-1.4741307	-0.6565131	-1.1699779	-1.6084632	-2.118656	0.06876154	-0.8011237	-0.6526556	1.0847899	-0.6239828	-0.1662777	0.4748935	-0.5382422	0.18053278	-0.32093978	-0.2705331	0.21767105	-0.11227079	-0.084557205	-0.1545666	-0.15790048	0.58950895	-0.534644	-0.2945188	-0.5079479	-0.08637657	-0.9845331	-0.9335683	-0.9119028	-0.8191179	-0.82587993	-0.79406494	-0.75125414
248611_at	2.1616943	0.8257538	2.6655061	1.7861352	0.21667112	1.1547809	0.65632284	0.31224427	-0.033228133	1.1629461	3.4519289	2.3380768	0.27465764	-0.16273394	0.7539085	-0.53196573	-0.6014131	0.059346598	1.2420932	0.66905737	-0.1894757	0.82548803	0.20817518	0.03491881	0.90098095	0.45219588	-0.46991956	-0.61382437	0.76307476	0.64955646	0.009875788	0.06473833	-0.40734667	-0.2790789	-0.4418869	-0.89159435	-0.94783163	-0.93446416	-1.0395241	-1.1243404	-1.541415	-1.0388807	-0.11084975	-0.5473114	-0.35030264	0.54372174	0.15625368	0.15401833	1.5763193	-0.23125336	-0.09611045	-0.5113061	-0.3468043	-0.13631724	-0.26430827	-0.34427965	-0.23691444	-0.33561665	-0.2324425	-0.95179594	-0.42860758	-0.48955664	-0.3709906	-1.7501936	-1.3149315	-1.1220416	-1.0314574	-1.0612795	-1.0637459	-1.4931009
254926_at	2.3460798	-0.04615673	2.1518538	2.0454218	0.45263737	0.7051728	0.32894918	0.31080708	-0.043444533	0.28199396	3.4442065	2.9657652	-0.36048874	-0.28830376	0.14162004	-0.6196185	-0.139453	0.69619316	0.10844773	0.091923706	-0.1477442	0.6643005	-0.16697033	-0.122089915	1.2978299	-0.12153223	-0.37276345	0.09371562	-0.13466682	-0.26866645	-0.24578755	-0.1650855	-0.18615942	-0.42027512	-0.41463748	-0.65813124	-0.53227866	-0.660948	-0.25263655	-0.35954002	-0.7181232	-0.99848825	-0.23009653	-0.60887176	-0.34735805	2.2276773	0.077705525	-0.03470515	1.0275773	0.3743304	-0.012453746	-0.21381554	-0.40578008	0.14201075	-0.33045816	-0.16962767	-0.29866222	0.48379493	1.0152372	-0.31039116	-0.5379489	-0.44858012	-0.24258469	-1.9169549	-1.6399076	-1.5930314	-1.3931687	-1.4469943	-1.2792176	-1.5706537
251507_at	1.3841351	-0.25942972	1.4913865	2.0936904	-0.07123474	0.1270477	0.617355	0.71953213	-0.20957711	0.63403624	3.7003033	2.65251	0.08903926	-0.13254255	0.51899505	0.01610645	0.10264492	0.6629107	0.5357108	0.5572332	0.0681414	0.6649933	0.18868841	0.07815569	0.7777648	0.14108443	-0.10888265	0.9058893	0.05462881	0.4644047	0.22046463	0.5772096	0.06916984	0.043701895	-0.20850606	-0.07003382	-0.8555255	-0.9268599	-0.8986029	-1.2120597	-1.6136022	-1.7650052	0.4120881	-0.12912993	-0.095010355	1.555722	-0.71932626	0.001914687	0.8782126	-0.33669895	-0.3109352	-0.23769632	-0.466729	0.30099028	-0.19970079	0.018198734	-0.27677613	0.16982442	0.17636316	-0.49264148	-0.57381433	-0.09654838	0.18347177	-2.0134826	-1.7679685	-1.7879245	-1.4614967	-1.751549	-1.3852865	-1.4191421
258606_at	1.4742862	0.19274259	2.0661366	1.8305492	0.26529193	0.46746263	0.5460958	0.698297	-0.007153195	0.063560724	3.5774736	2.8405704	-0.001379517	-0.060888655	0.17121783	-0.17244798	-0.047679756	-0.12357489	0.42649493	0.26405308	-0.076617524	0.50791276	-0.004224259	0.008401692	0.84065956	-0.059486456	-0.43527642	0.4381612	-0.0029834	-0.030055124	-0.05954131	0.27468148	-0.04035551	-0.096391015	-0.25982243	-0.023567503	-0.5594633	-1.0369704	-0.7997353	-0.9576856	-1.1436994	-1.144998	0.40663588	-0.20074326	-0.066878535	2.4812803	-0.21612851	0.5682678	0.29067126	-0.064934574	-0.013675437	-0.011762785	-0.10631969	0.0174892	-0.062999666	0.025775107	-0.02311527	-0.015118207	0.03749858	-0.027286278	0.010780548	-0.1085302	-0.063686825	-1.8412265	-1.940679	-1.8177296	-1.7674167	-1.7395879	-1.7427603	-1.8178719
247240_at	2.5321286	0.3877215	1.8421142	1.5656242	-0.22998251	-0.47037408	0.18783873	0.7848849	-0.17702821	-0.17255567	3.6068728	2.2269006	-0.15989397	-0.28644738	0.5998364	-0.10477893	0.023316467	-0.01538258	0.3150216	0.25174612	-0.08621965	0.25159624	0.08764693	-0.15159379	0.33706737	-0.28958857	0.028517652	0.2781489	0.023500958	-0.114779964	0.10854661	0.43564418	0.07127041	-0.071812384	-0.3235864	0.31221282	-0.6151341	-0.6151341	-1.0817803	-0.74966913	-0.6151341	-0.87512344	0.3997271	-0.051162347	-0.117227435	1.5231892	0.07224347	0.8141112	0.86089706	-0.0894164	0.098035805	0.1659185	0.11516455	0.19074659	-0.08879467	0.1897185	0.21039459	0.38711628	0.24464886	0.024105774	-0.03405947	-0.05110991	0.1137263	-1.7437365	-2.0243382	-2.0434053	-2.0581474	-1.8985778	-2.0742166	-2.1877105
267028_at	1.3517803	0.8431264	1.5784831	1.4567561	1.1003133	1.8704928	0.5711222	0.40391454	0.02396959	0.2252239	2.5467675	2.487764	0.037407786	0.052335173	0.14325984	-0.19668834	0.3613266	0.89885616	0.44956017	0.27412543	0.045268495	1.1478335	0.14665149	0.11861667	1.6234457	0.7976348	-0.15920666	0.19364175	0.32008016	0.41812277	0.14756778	0.15801702	-0.27267346	-0.16927885	-0.3219629	-0.5808129	-0.8790145	-1.1985899	-0.9839229	-0.9576958	-1.1641264	-1.36561	0.053198155	-0.40320385	-0.37165305	1.4371688	0.40827417	-0.10153485	0.4115645	-0.3270431	0.23472407	-0.07221541	-0.4818831	-0.121614	-0.7013296	-0.11580371	-0.18368211	0.07077557	0.7811784	-0.12038496	-0.3583866	-0.29762423	-0.0400721	-1.9472774	-2.0477605	-2.1668873	-1.7526724	-1.7426188	-1.6679885	-1.9191304
246777_at	0.92536294	0.11081936	1.0901194	0.54761964	1.5578597	1.8463385	0.7197398	0.7448123	0.060035635	-0.008690631	2.123252	1.7781453	-0.18709756	0.024460608	-0.021712666	-0.21596374	0.16403039	0.38683912	0.47416335	0.29981124	-0.057319257	1.304332	0.6271215	0.43608192	2.199324	0.419482	0.08523182	0.854904	0.18997952	0.13147378	0.2817001	0.4020003	-0.23924972	-0.13691479	-0.5196271	-0.443188	-0.69531274	-1.0172399	-1.0335023	-1.1462585	-1.06364	-1.3027053	-0.03549464	-0.15474243	-0.27643955	2.3074396	0.87898904	0.62825054	0.9142476	-0.07843688	0.064841665	-0.08912834	-0.17912658	-0.09846157	-0.32416904	-0.07738028	-0.2166508	-0.04245537	0.01423058	-0.2512976	-0.2003974	-0.3892173	-0.14784472	-1.9984813	-1.711525	-1.8882778	-1.9087602	-2.0596542	-2.141051	-2.2356246
261648_at	2.5987825	0.9398293	2.101041	1.3194833	1.5313807	1.5712028	0.40921015	0.4533908	0.53059345	0.43203756	2.253659	1.7225271	-0.21534666	-0.5255108	0.087741025	-0.4413765	0.4699676	1.0904182	0.4623156	0.28678462	0.008500995	0.80562973	-0.0951071	0.002343551	1.3572326	0.20315054	0.14668933	-0.18423332	0.3957346	-0.036344405	0.06084447	0.32531124	-0.14494294	-0.32452518	-0.37925225	-0.3371032	-0.83125573	-1.1069973	-0.78254217	-1.0142412	-0.94499886	-1.1366501	-0.12835447	-0.60001177	-0.7038602	1.5052768	-0.22833034	-0.20647651	1.211788	0.5403042	-0.23581761	-0.19525181	-0.60634416	-0.3593706	-0.73845875	-0.2689284	-0.4261996	-0.076032095	0.51414895	0.46674198	0.51655793	-0.30982083	-0.08541035	-1.941686	-2.0336366	-1.9561095	-1.5913455	-1.7596529	-1.6221542	-1.7469398
251745_at	3.0462916	0.32541308	2.1415534	0.88741374	1.0466179	0.99715304	0.1531478	0.12082583	-0.14479531	-0.03284221	2.8704305	1.9608026	0.11292091	-0.13845217	-0.24482991	-0.1611225	0.7509576	0.9239736	0.33015767	0.15055533	0.33736753	0.9569962	0.29905236	0.03342771	1.5927765	0.26111132	-0.22211444	-0.10448007	0.3299557	0.28142402	0.18172821	0.31003857	0.48761427	0.14320484	-0.39558554	-0.10088856	-1.1328663	-1.3926567	-0.9521837	-1.3161547	-1.7100445	-1.8191866	0.02447892	-0.48589048	-0.4372708	1.3790449	-0.49403444	-0.21048024	0.38218352	-0.4171694	0.12448104	-0.16797966	-0.6038675	0.020947538	-0.6932826	0.13028006	-0.08905491	0.093185335	0.7393847	0.29494798	0.22349767	-0.26330867	0.11797658	-1.8961487	-1.646526	-1.7169471	-1.4356189	-1.3929459	-1.190546	-1.5540458
245119_at	2.0588095	-0.12337627	2.2445667	1.4126575	0.43371406	1.5817096	0.62526435	0.80838484	-0.1634707	0.753017	2.7562873	2.0571644	0.2134562	0.011429709	0.080267854	-0.042803284	-0.24912958	0.58095723	0.18779428	-0.014336244	-0.25201118	0.88608646	0.15838526	0.19363071	1.1375957	0.7043857	0.025617303	0.2720533	-0.04729988	0.38323858	0.16118194	0.33087897	0.33220497	-0.20130403	-0.09343589	-0.25352412	-1.3804796	-1.4784033	-1.587466	-1.4022613	-1.4594648	-1.3949711	0.0785158	-0.14313848	-0.095730305	1.1807005	-0.042320333	0.2728498	1.5412369	-0.024724994	-0.11220061	-0.26916572	-0.07477204	-0.023993073	-0.07312124	-0.16350356	-0.07453326	-0.20081092	0.39230472	-0.25026354	-0.16957842	0.021681	0.015881862	-1.7663467	-1.7654202	-1.8594617	-1.9001323	-1.6988474	-1.442274	-1.5998346
